[freebase -> gkg: progress] 29250 done, 0 error
[freebase -> gkg: progress] 29300 done, 0 error
[freebase -> gkg: progress] 29350 done, 0 error
[freebase -> gkg: progress] 29400 done, 0 error
[freebase -> gkg: progress] 29450 done, 0 error
[freebase -> gkg: progress] 29500 done, 0 error
[freebase -> gkg: progress] 29550 done, 0 error
[freebase -> gkg: progress] 29600 done, 0 error
[freebase -> gkg: progress] 29650 done, 0 error
[freebase -> gkg: progress] 29700 done, 0 error
[freebase -> gkg: progress] 29750 done, 0 error
[freebase -> gkg: progress] 29800 done, 0 error
[freebase -> gkg: progress] 29850 done, 0 error
[freebase -> gkg: progress] 29900 done, 0 error
Time taken 368.4544337908427 mins
Total number of entities queried 29902
Successfully mapped 27795 entities, 2107 entities missing
>> MANUAL EDIT <<
I accidently incremented count twice, so the total number of entities processed is 14951 * 2
Num entities mapped = (29902/2) - 2107 = 12844
Num entities missing = 2107
